"syt","lambda0","var","Initialvar","expression","jacobian"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc1XM1","-3.487864150234908035822664910774906778221517168053075884303658427594040389314063801233372171960444","-1/6144*SUSYc1XM1 + SUSYc1XM3/1536 - SUSYc1XM5/384 + SUSYc1XM7/96 - SUSYc1XM9/24 + SUSYc2XM1/6144 - (SUSYc1XM2*SUSYc2XM1)/1536 + (SUSYc1XM4*SUSYc2XM1)/384 + (SUSYc1XM8*SUSYc2XM1)/24 + (SUSYc1XM1*SUSYc2XM2)/1536 - (SUSYc1XM3*SUSYc2XM2)/384 + (SUSYc1XM5*SUSYc2XM2)/96 - (SUSYc1XM7*SUSYc2XM2)/24 + (SUSYc1XM9*SUSYc2XM2)/6 - SUSYc2XM3/1536 + (SUSYc1XM2*SUSYc2XM3)/384 - (SUSYc1XM4*SUSYc2XM3)/96 - (SUSYc1XM8*SUSYc2XM3)/6","{-1/6144 + SUSYc2XM2/1536, -1/1536*SUSYc2XM1 + SUSYc2XM3/384, 1/1536 - SUSYc2XM2/384, SUSYc2XM1/384 - SUSYc2XM3/96, -1/384 + SUSYc2XM2/96, 1/96 - SUSYc2XM2/24, SUSYc2XM1/24 - SUSYc2XM3/6, -1/24 + SUSYc2XM2/6, 1/6144 - SUSYc1XM2/1536 + SUSYc1XM4/384 + SUSYc1XM8/24, SUSYc1XM1/1536 - SUSYc1XM3/384 + SUSYc1XM5/96 - SUSYc1XM7/24 + SUSYc1XM9/6, -1/1536 + SUSYc1XM2/384 - SUSYc1XM4/96 - SUSYc1XM8/6}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc1XM2","10.139596760231909233962695489096177379831740597606203512068614854457739480205718591003405367948077","-1/1024 + SUSYc1XM2/384 - SUSYc1XM4/192 + SUSYc1XM8/12 - (SUSYc1XM1*SUSYc2XM1)/256 + (SUSYc1XM3*SUSYc2XM1)/96 - (SUSYc1XM5*SUSYc2XM1)/48 + (SUSYc1XM9*SUSYc2XM1)/3 + SUSYc2XM2/192 - (SUSYc1XM2*SUSYc2XM2)/64 + (SUSYc1XM4*SUSYc2XM2)/24 + (SUSYc1XM1*SUSYc2XM3)/48 - (SUSYc1XM3*SUSYc2XM3)/16 + (SUSYc1XM5*SUSYc2XM3)/6 - (SUSYc1XM7*SUSYc2XM3)/3","{-1/256*SUSYc2XM1 + SUSYc2XM3/48, 1/384 - SUSYc2XM2/64, SUSYc2XM1/96 - SUSYc2XM3/16, -1/192 + SUSYc2XM2/24, -1/48*SUSYc2XM1 + SUSYc2XM3/6, -1/3*SUSYc2XM3, 1/12, SUSYc2XM1/3, -1/256*SUSYc1XM1 + SUSYc1XM3/96 - SUSYc1XM5/48 + SUSYc1XM9/3, 1/192 - SUSYc1XM2/64 + SUSYc1XM4/24, SUSYc1XM1/48 - SUSYc1XM3/16 + SUSYc1XM5/6 - SUSYc1XM7/3}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc1XM3","-19.395082455536141810441282689996040100020109091922277643120537743187769202064481980634437237414672","(7*SUSYc1XM1)/1536 - SUSYc1XM5/32 + SUSYc1XM7/12 + SUSYc1XM9/2 - (19*SUSYc2XM1)/1536 + (SUSYc1XM2*SUSYc2XM1)/48 - (SUSYc1XM4*SUSYc2XM1)/96 + (SUSYc1XM8*SUSYc2XM1)/6 - (5*SUSYc1XM1*SUSYc2XM2)/96 + (3*SUSYc1XM3*SUSYc2XM2)/32 - (SUSYc1XM5*SUSYc2XM2)/12 - (SUSYc1XM7*SUSYc2XM2)/6 + (3*SUSYc2XM3)/32 - (7*SUSYc1XM2*SUSYc2XM3)/32 + (5*SUSYc1XM4*SUSYc2XM3)/12","{7/1536 - (5*SUSYc2XM2)/96, SUSYc2XM1/48 - (7*SUSYc2XM3)/32, (3*SUSYc2XM2)/32, -1/96*SUSYc2XM1 + (5*SUSYc2XM3)/12, -1/32 - SUSYc2XM2/12, 1/12 - SUSYc2XM2/6, SUSYc2XM1/6, 1/2, -19/1536 + SUSYc1XM2/48 - SUSYc1XM4/96 + SUSYc1XM8/6, (-5*SUSYc1XM1)/96 + (3*SUSYc1XM3)/32 - SUSYc1XM5/12 - SUSYc1XM7/6, 3/32 - (7*SUSYc1XM2)/32 + (5*SUSYc1XM4)/12}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc1XM4","30.020599948065635066062822652252376909225005303746634179534906646419465214562325065184884922711575","1/768 + SUSYc1XM2/48 - SUSYc1XM4/16 + SUSYc1XM8/3 + (SUSYc1XM1*SUSYc2XM1)/48 + (SUSYc1XM3*SUSYc2XM1)/24 - (SUSYc1XM5*SUSYc2XM1)/6 - SUSYc2XM2/8 + (7*SUSYc1XM2*SUSYc2XM2)/48 - (7*SUSYc1XM1*SUSYc2XM3)/12 + (5*SUSYc1XM3*SUSYc2XM3)/6 - (2*SUSYc1XM5*SUSYc2XM3)/3","{SUSYc2XM1/48 - (7*SUSYc2XM3)/12, 1/48 + (7*SUSYc2XM2)/48, SUSYc2XM1/24 + (5*SUSYc2XM3)/6, -1/16, -1/6*SUSYc2XM1 - (2*SUSYc2XM3)/3, 0, 1/3, 0, SUSYc1XM1/48 + SUSYc1XM3/24 - SUSYc1XM5/6, -1/8 + (7*SUSYc1XM2)/48, (-7*SUSYc1XM1)/12 + (5*SUSYc1XM3)/6 - (2*SUSYc1XM5)/3}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc1XM5","-34.804107360749767753993264978220023527306220363462359906955138991433056553494687833501405442521862","(11*SUSYc1XM1)/192 - SUSYc1XM3/16 - SUSYc1XM5/8 + SUSYc1XM7/6 - SUSYc2XM1/64 + (7*SUSYc1XM2*SUSYc2XM1)/48 - (5*SUSYc1XM4*SUSYc2XM1)/24 + (7*SUSYc1XM1*SUSYc2XM2)/48 + (5*SUSYc1XM3*SUSYc2XM2)/24 - (SUSYc1XM5*SUSYc2XM2)/2 - (21*SUSYc2XM3)/16 + (35*SUSYc1XM2*SUSYc2XM3)/24 - (5*SUSYc1XM4*SUSYc2XM3)/6","{11/192 + (7*SUSYc2XM2)/48, (7*SUSYc2XM1)/48 + (35*SUSYc2XM3)/24, -1/16 + (5*SUSYc2XM2)/24, (-5*SUSYc2XM1)/24 - (5*SUSYc2XM3)/6, -1/8 - SUSYc2XM2/2, 1/6, 0, 0, -1/64 + (7*SUSYc1XM2)/48 - (5*SUSYc1XM4)/24, (7*SUSYc1XM1)/48 + (5*SUSYc1XM3)/24 - SUSYc1XM5/2, -21/16 + (35*SUSYc1XM2)/24 - (5*SUSYc1XM4)/6}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc1XM7","13206.167927799883282427429347112956321419575801043175099948100590440995673190650513086713704183662791","3/32 - SUSYc1XM4/4 + (7*SUSYc1XM1*SUSYc2XM1)/24 - (SUSYc1XM3*SUSYc2XM1)/6 - (SUSYc1XM5*SUSYc2XM1)/3 + (7*SUSYc1XM2*SUSYc2XM2)/12 - (2*SUSYc1XM4*SUSYc2XM2)/3 + (7*SUSYc1XM1*SUSYc2XM3)/3 - SUSYc1XM3*SUSYc2XM3","{(7*SUSYc2XM1)/24 + (7*SUSYc2XM3)/3, (7*SUSYc2XM2)/12, -1/6*SUSYc2XM1 - SUSYc2XM3, -1/4 - (2*SUSYc2XM2)/3, -1/3*SUSYc2XM1, 0, 0, 0, (7*SUSYc1XM1)/24 - SUSYc1XM3/6 - SUSYc1XM5/3, (7*SUSYc1XM2)/12 - (2*SUSYc1XM4)/3, (7*SUSYc1XM1)/3 - SUSYc1XM3}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc1XM8","34760.997784664344570802568896995972145054912859642700056698775147734495146280563784029161239797247086","(7*SUSYc1XM1)/48 - SUSYc1XM3/3 - SUSYc1XM5/6 + (7*SUSYc2XM1)/16 - (SUSYc1XM4*SUSYc2XM1)/2 + (7*SUSYc1XM1*SUSYc2XM2)/6 - (5*SUSYc1XM3*SUSYc2XM2)/6 + (7*SUSYc2XM3)/2 - (7*SUSYc1XM2*SUSYc2XM3)/6","{7/48 + (7*SUSYc2XM2)/6, (-7*SUSYc2XM3)/6, -1/3 - (5*SUSYc2XM2)/6, -1/2*SUSYc2XM1, -1/6, 0, 0, 0, 7/16 - SUSYc1XM4/2, (7*SUSYc1XM1)/6 - (5*SUSYc1XM3)/6, 7/2 - (7*SUSYc1XM2)/6}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc1XM9","27272.186505088236065173972892600979098561818277307689396428333000767278739084525269547715528261404983","3/8 - SUSYc1XM2/3 - SUSYc1XM4/3 + (SUSYc1XM1*SUSYc2XM1)/3 - (2*SUSYc1XM3*SUSYc2XM1)/3 + 2*SUSYc2XM2 - SUSYc1XM2*SUSYc2XM2 - (4*SUSYc1XM1*SUSYc2XM3)/3","{SUSYc2XM1/3 - (4*SUSYc2XM3)/3, -1/3 - SUSYc2XM2, (-2*SUSYc2XM1)/3, -1/3, 0, 0, 0, 0, SUSYc1XM1/3 - (2*SUSYc1XM3)/3, 2 - SUSYc1XM2, (-4*SUSYc1XM1)/3}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc2XM1","-426.08009703554649426012666792087506658698463059424780293978310112314711400763281157054759130574254","(-5*SUSYc1XM1)/24 - SUSYc1XM3/2 + (7*SUSYc2XM1)/8 - (5*SUSYc1XM2*SUSYc2XM1)/6 - (7*SUSYc1XM1*SUSYc2XM2)/6 - (3*SUSYc2XM3)/2","{-5/24 - (7*SUSYc2XM2)/6, (-5*SUSYc2XM1)/6, -1/2, 0, 0, 0, 0, 0, 7/8 - (5*SUSYc1XM2)/6, (-7*SUSYc1XM1)/6, -3/2}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11}}",500,"SUSYc2XM2","-1119.589420064286103381351805216051934602000528302985862355043131924893693108922716731864784615902533","1/12 - (2*SUSYc1XM2)/3 - SUSYc1XM1*SUSYc2XM1 - (4*SUSYc2XM2)/3","{-SUSYc2XM1, -2/3, 0, 0, 0, 0, 0, 0, -SUSYc1XM1, -4/3, 0}"
