"syt","lambda0","var","Initialvar","expression","jacobian"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc1XM1","-4.4863676951727797825198799269639468634618485840509078627787941150481123880665590427538348961378520519821982829920176","SUSYc1XM1/65536 - SUSYc1XM3/16384 + SUSYc1XM5/4096 - SUSYc1XM7/1024 + SUSYc1XM9/256 - SUSYc2XM1/65536 + (SUSYc1XM10*SUSYc2XM1)/64 + (SUSYc1XM2*SUSYc2XM1)/16384 + (SUSYc1XM6*SUSYc2XM1)/1024 - (SUSYc1XM8*SUSYc2XM1)/256 - (SUSYc1XM1*SUSYc2XM2)/16384 + (SUSYc1XM3*SUSYc2XM2)/4096 - (SUSYc1XM5*SUSYc2XM2)/1024 + (SUSYc1XM7*SUSYc2XM2)/256 - (SUSYc1XM9*SUSYc2XM2)/64 + SUSYc2XM3/16384 - (SUSYc1XM10*SUSYc2XM3)/16 - (SUSYc1XM2*SUSYc2XM3)/4096 - (SUSYc1XM6*SUSYc2XM3)/256 + (SUSYc1XM8*SUSYc2XM3)/64 + (SUSYc1XM1*SUSYc2XM4)/4096 - (SUSYc1XM3*SUSYc2XM4)/1024 + (SUSYc1XM5*SUSYc2XM4)/256 - (SUSYc1XM7*SUSYc2XM4)/64 + (SUSYc1XM9*SUSYc2XM4)/16 - SUSYc2XM5/4096 + (SUSYc1XM10*SUSYc2XM5)/4 + (SUSYc1XM2*SUSYc2XM5)/1024 + (SUSYc1XM6*SUSYc2XM5)/64 - (SUSYc1XM8*SUSYc2XM5)/16 - (SUSYc1XM1*SUSYc2XM6)/1024 + (SUSYc1XM3*SUSYc2XM6)/256 - (SUSYc1XM5*SUSYc2XM6)/64 + (SUSYc1XM7*SUSYc2XM6)/16 - (SUSYc1XM9*SUSYc2XM6)/4","{1/65536 - SUSYc2XM2/16384 + SUSYc2XM4/4096 - SUSYc2XM6/1024, SUSYc2XM1/16384 - SUSYc2XM3/4096 + SUSYc2XM5/1024, -1/16384 + SUSYc2XM2/4096 - SUSYc2XM4/1024 + SUSYc2XM6/256, 1/4096 - SUSYc2XM2/1024 + SUSYc2XM4/256 - SUSYc2XM6/64, SUSYc2XM1/1024 - SUSYc2XM3/256 + SUSYc2XM5/64, -1/1024 + SUSYc2XM2/256 - SUSYc2XM4/64 + SUSYc2XM6/16, -1/256*SUSYc2XM1 + SUSYc2XM3/64 - SUSYc2XM5/16, 1/256 - SUSYc2XM2/64 + SUSYc2XM4/16 - SUSYc2XM6/4, SUSYc2XM1/64 - SUSYc2XM3/16 + SUSYc2XM5/4, -1/65536 + SUSYc1XM10/64 + SUSYc1XM2/16384 + SUSYc1XM6/1024 - SUSYc1XM8/256, -1/16384*SUSYc1XM1 + SUSYc1XM3/4096 - SUSYc1XM5/1024 + SUSYc1XM7/256 - SUSYc1XM9/64, 1/16384 - SUSYc1XM10/16 - SUSYc1XM2/4096 - SUSYc1XM6/256 + SUSYc1XM8/64, SUSYc1XM1/4096 - SUSYc1XM3/1024 + SUSYc1XM5/256 - SUSYc1XM7/64 + SUSYc1XM9/16, -1/4096 + SUSYc1XM10/4 + SUSYc1XM2/1024 + SUSYc1XM6/64 - SUSYc1XM8/16, -1/1024*SUSYc1XM1 + SUSYc1XM3/256 - SUSYc1XM5/64 + SUSYc1XM7/16 - SUSYc1XM9/4}"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc1XM2","1.2055632378585692573639665239396966049526387738088475900895976279578017312696781144302010234601402988236860958532962","1/16384 + (3*SUSYc1XM10)/32 - SUSYc1XM2/8192 + SUSYc1XM6/512 - SUSYc1XM8/64 + (SUSYc1XM1*SUSYc2XM1)/4096 - (SUSYc1XM3*SUSYc2XM1)/2048 + (SUSYc1XM7*SUSYc2XM1)/128 - (SUSYc1XM9*SUSYc2XM1)/16 - (3*SUSYc2XM2)/8192 - (SUSYc1XM10*SUSYc2XM2)/4 + (SUSYc1XM2*SUSYc2XM2)/1024 + (SUSYc1XM8*SUSYc2XM2)/32 - (3*SUSYc1XM1*SUSYc2XM3)/2048 + (SUSYc1XM3*SUSYc2XM3)/256 - (SUSYc1XM5*SUSYc2XM3)/128 + (SUSYc1XM9*SUSYc2XM3)/8 + SUSYc2XM4/512 + (SUSYc1XM10*SUSYc2XM4)/2 - (3*SUSYc1XM2*SUSYc2XM4)/512 - (SUSYc1XM6*SUSYc2XM4)/32 + (SUSYc1XM1*SUSYc2XM5)/128 - (3*SUSYc1XM3*SUSYc2XM5)/128 + (SUSYc1XM5*SUSYc2XM5)/16 - (SUSYc1XM7*SUSYc2XM5)/8 - (5*SUSYc2XM6)/512 + (SUSYc1XM2*SUSYc2XM6)/32 + (SUSYc1XM6*SUSYc2XM6)/4 - (SUSYc1XM8*SUSYc2XM6)/2","{SUSYc2XM1/4096 - (3*SUSYc2XM3)/2048 + SUSYc2XM5/128, -1/8192 + SUSYc2XM2/1024 - (3*SUSYc2XM4)/512 + SUSYc2XM6/32, -1/2048*SUSYc2XM1 + SUSYc2XM3/256 - (3*SUSYc2XM5)/128, -1/128*SUSYc2XM3 + SUSYc2XM5/16, 1/512 - SUSYc2XM4/32 + SUSYc2XM6/4, SUSYc2XM1/128 - SUSYc2XM5/8, -1/64 + SUSYc2XM2/32 - SUSYc2XM6/2, -1/16*SUSYc2XM1 + SUSYc2XM3/8, 3/32 - SUSYc2XM2/4 + SUSYc2XM4/2, SUSYc1XM1/4096 - SUSYc1XM3/2048 + SUSYc1XM7/128 - SUSYc1XM9/16, -3/8192 - SUSYc1XM10/4 + SUSYc1XM2/1024 + SUSYc1XM8/32, (-3*SUSYc1XM1)/2048 + SUSYc1XM3/256 - SUSYc1XM5/128 + SUSYc1XM9/8, 1/512 + SUSYc1XM10/2 - (3*SUSYc1XM2)/512 - SUSYc1XM6/32, SUSYc1XM1/128 - (3*SUSYc1XM3)/128 + SUSYc1XM5/16 - SUSYc1XM7/8, -5/512 + SUSYc1XM2/32 + SUSYc1XM6/4 - SUSYc1XM8/2}"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc1XM3","71.5941489014927460670144560149402496223050003595328639145789249471616865417892184612298126693888707270276188407847643","(3*SUSYc1XM1)/16384 - (3*SUSYc1XM3)/2048 + (5*SUSYc1XM5)/1024 - (9*SUSYc1XM9)/64 + (5*SUSYc2XM1)/16384 - (5*SUSYc1XM10*SUSYc2XM1)/8 + (SUSYc1XM2*SUSYc2XM1)/2048 + (SUSYc1XM6*SUSYc2XM1)/64 + (SUSYc1XM8*SUSYc2XM1)/64 + (3*SUSYc1XM1*SUSYc2XM2)/2048 + (SUSYc1XM3*SUSYc2XM2)/1024 - (SUSYc1XM5*SUSYc2XM2)/64 + (3*SUSYc1XM7*SUSYc2XM2)/64 + (SUSYc1XM9*SUSYc2XM2)/8 - (9*SUSYc2XM3)/2048 + (3*SUSYc1XM10*SUSYc2XM3)/4 + (7*SUSYc1XM2*SUSYc2XM3)/1024 - (3*SUSYc1XM6*SUSYc2XM3)/64 + (SUSYc1XM8*SUSYc2XM3)/8 - (19*SUSYc1XM1*SUSYc2XM4)/1024 + (SUSYc1XM3*SUSYc2XM4)/32 - (SUSYc1XM5*SUSYc2XM4)/64 - (SUSYc1XM7*SUSYc2XM4)/8 + (SUSYc1XM9*SUSYc2XM4)/4 + (35*SUSYc2XM5)/1024 - (5*SUSYc1XM2*SUSYc2XM5)/64 - (SUSYc1XM6*SUSYc2XM5)/8 - (SUSYc1XM8*SUSYc2XM5)/4 + (9*SUSYc1XM1*SUSYc2XM6)/64 - (21*SUSYc1XM3*SUSYc2XM6)/64 + (5*SUSYc1XM5*SUSYc2XM6)/8 - (3*SUSYc1XM7*SUSYc2XM6)/4","{3/16384 + (3*SUSYc2XM2)/2048 - (19*SUSYc2XM4)/1024 + (9*SUSYc2XM6)/64, SUSYc2XM1/2048 + (7*SUSYc2XM3)/1024 - (5*SUSYc2XM5)/64, -3/2048 + SUSYc2XM2/1024 + SUSYc2XM4/32 - (21*SUSYc2XM6)/64, 5/1024 - SUSYc2XM2/64 - SUSYc2XM4/64 + (5*SUSYc2XM6)/8, SUSYc2XM1/64 - (3*SUSYc2XM3)/64 - SUSYc2XM5/8, (3*SUSYc2XM2)/64 - SUSYc2XM4/8 - (3*SUSYc2XM6)/4, SUSYc2XM1/64 + SUSYc2XM3/8 - SUSYc2XM5/4, -9/64 + SUSYc2XM2/8 + SUSYc2XM4/4, (-5*SUSYc2XM1)/8 + (3*SUSYc2XM3)/4, 5/16384 - (5*SUSYc1XM10)/8 + SUSYc1XM2/2048 + SUSYc1XM6/64 + SUSYc1XM8/64, (3*SUSYc1XM1)/2048 + SUSYc1XM3/1024 - SUSYc1XM5/64 + (3*SUSYc1XM7)/64 + SUSYc1XM9/8, -9/2048 + (3*SUSYc1XM10)/4 + (7*SUSYc1XM2)/1024 - (3*SUSYc1XM6)/64 + SUSYc1XM8/8, (-19*SUSYc1XM1)/1024 + SUSYc1XM3/32 - SUSYc1XM5/64 - SUSYc1XM7/8 + SUSYc1XM9/4, 35/1024 - (5*SUSYc1XM2)/64 - SUSYc1XM6/8 - SUSYc1XM8/4, (9*SUSYc1XM1)/64 - (21*SUSYc1XM3)/64 + (5*SUSYc1XM5)/8 - (3*SUSYc1XM7)/4}"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc1XM5","-150618.7210726388422796788601896631965802947780713428640903582041570975095569759930034656369532462454371488513380713627416","5/4096 - (5*SUSYc1XM10)/4 - (3*SUSYc1XM2)/1024 + SUSYc1XM6/32 - SUSYc1XM8/16 + (SUSYc1XM1*SUSYc2XM1)/256 - (5*SUSYc1XM3*SUSYc2XM1)/512 + (3*SUSYc1XM7*SUSYc2XM1)/32 - SUSYc2XM2/1024 + SUSYc1XM10*SUSYc2XM2 + (3*SUSYc1XM2*SUSYc2XM2)/256 + (SUSYc1XM8*SUSYc2XM2)/4 + (SUSYc1XM1*SUSYc2XM3)/512 + (SUSYc1XM3*SUSYc2XM3)/32 - (3*SUSYc1XM5*SUSYc2XM3)/32 + (SUSYc1XM9*SUSYc2XM3)/2 - (5*SUSYc2XM4)/128 + (SUSYc1XM2*SUSYc2XM4)/32 - (SUSYc1XM6*SUSYc2XM4)/4 - (3*SUSYc1XM1*SUSYc2XM5)/16 + (7*SUSYc1XM3*SUSYc2XM5)/32 - (SUSYc1XM7*SUSYc2XM5)/2 + (15*SUSYc2XM6)/32 - (7*SUSYc1XM2*SUSYc2XM6)/8 - SUSYc1XM6*SUSYc2XM6","{SUSYc2XM1/256 + SUSYc2XM3/512 - (3*SUSYc2XM5)/16, -3/1024 + (3*SUSYc2XM2)/256 + SUSYc2XM4/32 - (7*SUSYc2XM6)/8, (-5*SUSYc2XM1)/512 + SUSYc2XM3/32 + (7*SUSYc2XM5)/32, (-3*SUSYc2XM3)/32, 1/32 - SUSYc2XM4/4 - SUSYc2XM6, (3*SUSYc2XM1)/32 - SUSYc2XM5/2, -1/16 + SUSYc2XM2/4, SUSYc2XM3/2, -5/4 + SUSYc2XM2, SUSYc1XM1/256 - (5*SUSYc1XM3)/512 + (3*SUSYc1XM7)/32, -1/1024 + SUSYc1XM10 + (3*SUSYc1XM2)/256 + SUSYc1XM8/4, SUSYc1XM1/512 + SUSYc1XM3/32 - (3*SUSYc1XM5)/32 + SUSYc1XM9/2, -5/128 + SUSYc1XM2/32 - SUSYc1XM6/4, (-3*SUSYc1XM1)/16 + (7*SUSYc1XM3)/32 - SUSYc1XM7/2, 15/32 - (7*SUSYc1XM2)/8 - SUSYc1XM6}"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc1XM6","-456691.8571130031257759076281290227997265719177377727652326317777801353797836210360193613583205678944153550556601928084136","(-3*SUSYc1XM1)/4096 - (15*SUSYc1XM3)/1024 + (5*SUSYc1XM5)/128 + (3*SUSYc1XM7)/32 - (5*SUSYc1XM9)/16 + (35*SUSYc2XM1)/4096 + (5*SUSYc1XM10*SUSYc2XM1)/4 - (5*SUSYc1XM2*SUSYc2XM1)/1024 + (3*SUSYc1XM6*SUSYc2XM1)/32 + (5*SUSYc1XM8*SUSYc2XM1)/16 + (29*SUSYc1XM1*SUSYc2XM2)/1024 - (3*SUSYc1XM3*SUSYc2XM2)/128 - (3*SUSYc1XM5*SUSYc2XM2)/32 + (3*SUSYc1XM7*SUSYc2XM2)/16 + (3*SUSYc1XM9*SUSYc2XM2)/4 - (25*SUSYc2XM3)/1024 + (11*SUSYc1XM2*SUSYc2XM3)/128 - (3*SUSYc1XM6*SUSYc2XM3)/16 + (SUSYc1XM8*SUSYc2XM3)/4 - (3*SUSYc1XM1*SUSYc2XM4)/128 + (7*SUSYc1XM3*SUSYc2XM4)/32 - (5*SUSYc1XM5*SUSYc2XM4)/16 - (SUSYc1XM7*SUSYc2XM4)/4 - (45*SUSYc2XM5)/128 + (7*SUSYc1XM2*SUSYc2XM5)/32 - (3*SUSYc1XM6*SUSYc2XM5)/4 - (63*SUSYc1XM1*SUSYc2XM6)/32 + (35*SUSYc1XM3*SUSYc2XM6)/16 - (5*SUSYc1XM5*SUSYc2XM6)/4","{-3/4096 + (29*SUSYc2XM2)/1024 - (3*SUSYc2XM4)/128 - (63*SUSYc2XM6)/32, (-5*SUSYc2XM1)/1024 + (11*SUSYc2XM3)/128 + (7*SUSYc2XM5)/32, -15/1024 - (3*SUSYc2XM2)/128 + (7*SUSYc2XM4)/32 + (35*SUSYc2XM6)/16, 5/128 - (3*SUSYc2XM2)/32 - (5*SUSYc2XM4)/16 - (5*SUSYc2XM6)/4, (3*SUSYc2XM1)/32 - (3*SUSYc2XM3)/16 - (3*SUSYc2XM5)/4, 3/32 + (3*SUSYc2XM2)/16 - SUSYc2XM4/4, (5*SUSYc2XM1)/16 + SUSYc2XM3/4, -5/16 + (3*SUSYc2XM2)/4, (5*SUSYc2XM1)/4, 35/4096 + (5*SUSYc1XM10)/4 - (5*SUSYc1XM2)/1024 + (3*SUSYc1XM6)/32 + (5*SUSYc1XM8)/16, (29*SUSYc1XM1)/1024 - (3*SUSYc1XM3)/128 - (3*SUSYc1XM5)/32 + (3*SUSYc1XM7)/16 + (3*SUSYc1XM9)/4, -25/1024 + (11*SUSYc1XM2)/128 - (3*SUSYc1XM6)/16 + SUSYc1XM8/4, (-3*SUSYc1XM1)/128 + (7*SUSYc1XM3)/32 - (5*SUSYc1XM5)/16 - SUSYc1XM7/4, -45/128 + (7*SUSYc1XM2)/32 - (3*SUSYc1XM6)/4, (-63*SUSYc1XM1)/32 + (35*SUSYc1XM3)/16 - (5*SUSYc1XM5)/4}"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc1XM7","-1.2959798018102612797849494102835826202359635147339182343472689718462644506377948224730873690868723414430979591828488912286*10^6","9/1024 + (3*SUSYc1XM10)/2 - (15*SUSYc1XM2)/512 + (3*SUSYc1XM6)/16 + SUSYc1XM8/4 + (5*SUSYc1XM1*SUSYc2XM1)/256 - (5*SUSYc1XM3*SUSYc2XM1)/64 + (3*SUSYc1XM7*SUSYc2XM1)/8 + SUSYc1XM9*SUSYc2XM1 + (19*SUSYc2XM2)/512 + (SUSYc1XM2*SUSYc2XM2)/32 + (SUSYc1XM8*SUSYc2XM2)/2 + (9*SUSYc1XM1*SUSYc2XM3)/64 - (3*SUSYc1XM5*SUSYc2XM3)/8 - (3*SUSYc2XM4)/16 + (7*SUSYc1XM2*SUSYc2XM4)/16 - (SUSYc1XM6*SUSYc2XM4)/2 + (7*SUSYc1XM3*SUSYc2XM5)/8 - SUSYc1XM5*SUSYc2XM5 - (63*SUSYc2XM6)/16 + (7*SUSYc1XM2*SUSYc2XM6)/2","{(5*SUSYc2XM1)/256 + (9*SUSYc2XM3)/64, -15/512 + SUSYc2XM2/32 + (7*SUSYc2XM4)/16 + (7*SUSYc2XM6)/2, (-5*SUSYc2XM1)/64 + (7*SUSYc2XM5)/8, (-3*SUSYc2XM3)/8 - SUSYc2XM5, 3/16 - SUSYc2XM4/2, (3*SUSYc2XM1)/8, 1/4 + SUSYc2XM2/2, SUSYc2XM1, 3/2, (5*SUSYc1XM1)/256 - (5*SUSYc1XM3)/64 + (3*SUSYc1XM7)/8 + SUSYc1XM9, 19/512 + SUSYc1XM2/32 + SUSYc1XM8/2, (9*SUSYc1XM1)/64 - (3*SUSYc1XM5)/8, -3/16 + (7*SUSYc1XM2)/16 - SUSYc1XM6/2, (7*SUSYc1XM3)/8 - SUSYc1XM5, -63/16 + (7*SUSYc1XM2)/2}"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc1XM8","-1.6684610121560124515383134676892089885842487956266664212558008386808368428059783373007056862945699136855567507200063660186*10^6","(-25*SUSYc1XM1)/1024 - (5*SUSYc1XM3)/64 + (5*SUSYc1XM5)/32 + SUSYc1XM7/2 + (5*SUSYc1XM9)/4 + (65*SUSYc2XM1)/1024 - (5*SUSYc1XM2*SUSYc2XM1)/64 + (SUSYc1XM6*SUSYc2XM1)/4 + (3*SUSYc1XM8*SUSYc2XM1)/4 + (9*SUSYc1XM1*SUSYc2XM2)/64 - (7*SUSYc1XM3*SUSYc2XM2)/32 - (SUSYc1XM5*SUSYc2XM2)/4 + (SUSYc1XM7*SUSYc2XM2)/4 + (9*SUSYc2XM3)/64 + (7*SUSYc1XM2*SUSYc2XM3)/32 - (SUSYc1XM6*SUSYc2XM3)/4 + (21*SUSYc1XM1*SUSYc2XM4)/32 - (3*SUSYc1XM5*SUSYc2XM4)/4 - (21*SUSYc2XM5)/32 + (7*SUSYc1XM2*SUSYc2XM5)/4 + (21*SUSYc1XM1*SUSYc2XM6)/4 - (7*SUSYc1XM3*SUSYc2XM6)/4","{-25/1024 + (9*SUSYc2XM2)/64 + (21*SUSYc2XM4)/32 + (21*SUSYc2XM6)/4, (-5*SUSYc2XM1)/64 + (7*SUSYc2XM3)/32 + (7*SUSYc2XM5)/4, -5/64 - (7*SUSYc2XM2)/32 - (7*SUSYc2XM6)/4, 5/32 - SUSYc2XM2/4 - (3*SUSYc2XM4)/4, SUSYc2XM1/4 - SUSYc2XM3/4, 1/2 + SUSYc2XM2/4, (3*SUSYc2XM1)/4, 5/4, 0, 65/1024 - (5*SUSYc1XM2)/64 + SUSYc1XM6/4 + (3*SUSYc1XM8)/4, (9*SUSYc1XM1)/64 - (7*SUSYc1XM3)/32 - SUSYc1XM5/4 + SUSYc1XM7/4, 9/64 + (7*SUSYc1XM2)/32 - SUSYc1XM6/4, (21*SUSYc1XM1)/32 - (3*SUSYc1XM5)/4, -21/32 + (7*SUSYc1XM2)/4, (21*SUSYc1XM1)/4 - (7*SUSYc1XM3)/4}"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc1XM9","-1.4912855328623196488950143475954411865250583707976103721321759603720704155415789490291301849464538001244900983759094509341*10^6","5/256 - (5*SUSYc1XM2)/32 + SUSYc1XM6/2 + SUSYc1XM8 - (5*SUSYc1XM3*SUSYc2XM1)/16 + (SUSYc1XM7*SUSYc2XM1)/2 + (9*SUSYc2XM2)/32 - (SUSYc1XM2*SUSYc2XM2)/8 + (9*SUSYc1XM1*SUSYc2XM3)/16 - (SUSYc1XM3*SUSYc2XM3)/2 - (SUSYc1XM5*SUSYc2XM3)/2 + (3*SUSYc2XM4)/4 + (SUSYc1XM2*SUSYc2XM4)/2 + 3*SUSYc1XM1*SUSYc2XM5 - (3*SUSYc1XM3*SUSYc2XM5)/2 + (15*SUSYc2XM6)/2 - 2*SUSYc1XM2*SUSYc2XM6","{(9*SUSYc2XM3)/16 + 3*SUSYc2XM5, -5/32 - SUSYc2XM2/8 + SUSYc2XM4/2 - 2*SUSYc2XM6, (-5*SUSYc2XM1)/16 - SUSYc2XM3/2 - (3*SUSYc2XM5)/2, -1/2*SUSYc2XM3, 1/2, SUSYc2XM1/2, 1, 0, 0, (-5*SUSYc1XM3)/16 + SUSYc1XM7/2, 9/32 - SUSYc1XM2/8, (9*SUSYc1XM1)/16 - SUSYc1XM3/2 - SUSYc1XM5/2, 3/4 + SUSYc1XM2/2, 3*SUSYc1XM1 - (3*SUSYc1XM3)/2, 15/2 - 2*SUSYc1XM2}"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc1XM10","-523302.2957685387782337549040128429445054126005860088328780810095741614521275639352678496822927669258154621580778939055502","(-45*SUSYc1XM1)/256 - (15*SUSYc1XM3)/64 + (5*SUSYc1XM5)/16 + (3*SUSYc1XM7)/4 + (45*SUSYc2XM1)/256 - (25*SUSYc1XM2*SUSYc2XM1)/64 + (SUSYc1XM6*SUSYc2XM1)/4 + (9*SUSYc1XM1*SUSYc2XM2)/64 - (11*SUSYc1XM3*SUSYc2XM2)/16 - (SUSYc1XM5*SUSYc2XM2)/4 + (63*SUSYc2XM3)/64 - (5*SUSYc1XM2*SUSYc2XM3)/16 + (21*SUSYc1XM1*SUSYc2XM4)/16 - (5*SUSYc1XM3*SUSYc2XM4)/4 + (75*SUSYc2XM5)/16 - (7*SUSYc1XM2*SUSYc2XM5)/4 - (9*SUSYc1XM1*SUSYc2XM6)/4","{-45/256 + (9*SUSYc2XM2)/64 + (21*SUSYc2XM4)/16 - (9*SUSYc2XM6)/4, (-25*SUSYc2XM1)/64 - (5*SUSYc2XM3)/16 - (7*SUSYc2XM5)/4, -15/64 - (11*SUSYc2XM2)/16 - (5*SUSYc2XM4)/4, 5/16 - SUSYc2XM2/4, SUSYc2XM1/4, 3/4, 0, 0, 0, 45/256 - (25*SUSYc1XM2)/64 + SUSYc1XM6/4, (9*SUSYc1XM1)/64 - (11*SUSYc1XM3)/16 - SUSYc1XM5/4, 63/64 - (5*SUSYc1XM2)/16, (21*SUSYc1XM1)/16 - (5*SUSYc1XM3)/4, 75/16 - (7*SUSYc1XM2)/4, (-9*SUSYc1XM1)/4}"
"{{1, 2, 3, 4, 5, 6, 12, 13, 14}, {7, 8, 9, 10, 11, 15}}",500,"SUSYc2XM1","-397.3081793828963321304880720438216318819228908495694552823327235309711325671600645743476990623172887688106810302047894","-5/64 - (15*SUSYc1XM2)/32 + SUSYc1XM6/2 - (5*SUSYc1XM1*SUSYc2XM1)/16 - (5*SUSYc1XM3*SUSYc2XM1)/8 + (19*SUSYc2XM2)/32 - (3*SUSYc1XM2*SUSYc2XM2)/4 + (SUSYc1XM1*SUSYc2XM3)/8 - SUSYc1XM3*SUSYc2XM3 + (5*SUSYc2XM4)/2 - (3*SUSYc1XM2*SUSYc2XM4)/2 - 2*SUSYc1XM1*SUSYc2XM5 - (5*SUSYc2XM6)/2","{(-5*SUSYc2XM1)/16 + SUSYc2XM3/8 - 2*SUSYc2XM5, -15/32 - (3*SUSYc2XM2)/4 - (3*SUSYc2XM4)/2, (-5*SUSYc2XM1)/8 - SUSYc2XM3, 0, 1/2, 0, 0, 0, 0, (-5*SUSYc1XM1)/16 - (5*SUSYc1XM3)/8, 19/32 - (3*SUSYc1XM2)/4, SUSYc1XM1/8 - SUSYc1XM3, 5/2 - (3*SUSYc1XM2)/2, -2*SUSYc1XM1, -5/2}"
