"syt","lambda0","var","Initialvar","expression","jacobian"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc1XM1","5.5414174638770311633130921937007242700402689602871560856572100426816915566583731711780628141322141321649323235522268","-1/2048*SUSYc1XM1 + SUSYc1XM3/512 - SUSYc1XM5/128 + SUSYc1XM7/32 + SUSYc2XM1/2048 + (SUSYc1XM4*SUSYc2XM1)/128 - (SUSYc1XM6*SUSYc2XM1)/32 + (SUSYc1XM1*SUSYc2XM2)/512 - (SUSYc1XM3*SUSYc2XM2)/128 + (SUSYc1XM5*SUSYc2XM2)/32 - (SUSYc1XM7*SUSYc2XM2)/8 - SUSYc2XM3/512 - (SUSYc1XM4*SUSYc2XM3)/32 + (SUSYc1XM6*SUSYc2XM3)/8 - (SUSYc1XM1*SUSYc2XM4)/128 + (SUSYc1XM3*SUSYc2XM4)/32 - (SUSYc1XM5*SUSYc2XM4)/8 + (SUSYc1XM7*SUSYc2XM4)/2 + SUSYc2XM5/128 + (SUSYc1XM4*SUSYc2XM5)/8 - (SUSYc1XM6*SUSYc2XM5)/2","{-1/2048 + SUSYc2XM2/512 - SUSYc2XM4/128, 1/512 - SUSYc2XM2/128 + SUSYc2XM4/32, SUSYc2XM1/128 - SUSYc2XM3/32 + SUSYc2XM5/8, -1/128 + SUSYc2XM2/32 - SUSYc2XM4/8, -1/32*SUSYc2XM1 + SUSYc2XM3/8 - SUSYc2XM5/2, 1/32 - SUSYc2XM2/8 + SUSYc2XM4/2, 1/2048 + SUSYc1XM4/128 - SUSYc1XM6/32, SUSYc1XM1/512 - SUSYc1XM3/128 + SUSYc1XM5/32 - SUSYc1XM7/8, -1/512 - SUSYc1XM4/32 + SUSYc1XM6/8, -1/128*SUSYc1XM1 + SUSYc1XM3/32 - SUSYc1XM5/8 + SUSYc1XM7/2, 1/128 + SUSYc1XM4/8 - SUSYc1XM6/2}"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc1XM3","5744.6257868735362513868434429922465114815566996876586189599585444889634870362749332686620234192270312290620894865383701","-1/1024 + SUSYc1XM4/64 - SUSYc1XM6/8 - (SUSYc1XM1*SUSYc2XM1)/256 + (SUSYc1XM5*SUSYc2XM1)/16 - (SUSYc1XM7*SUSYc2XM1)/2 + SUSYc2XM2/128 + (SUSYc1XM6*SUSYc2XM2)/4 + (SUSYc1XM1*SUSYc2XM3)/32 - (SUSYc1XM3*SUSYc2XM3)/16 + SUSYc1XM7*SUSYc2XM3 - (3*SUSYc2XM4)/64 - (SUSYc1XM4*SUSYc2XM4)/4 - (3*SUSYc1XM1*SUSYc2XM5)/16 + (SUSYc1XM3*SUSYc2XM5)/2 - SUSYc1XM5*SUSYc2XM5","{-1/256*SUSYc2XM1 + SUSYc2XM3/32 - (3*SUSYc2XM5)/16, -1/16*SUSYc2XM3 + SUSYc2XM5/2, 1/64 - SUSYc2XM4/4, SUSYc2XM1/16 - SUSYc2XM5, -1/8 + SUSYc2XM2/4, -1/2*SUSYc2XM1 + SUSYc2XM3, -1/256*SUSYc1XM1 + SUSYc1XM5/16 - SUSYc1XM7/2, 1/128 + SUSYc1XM6/4, SUSYc1XM1/32 - SUSYc1XM3/16 + SUSYc1XM7, -3/64 - SUSYc1XM4/4, (-3*SUSYc1XM1)/16 + SUSYc1XM3/2 - SUSYc1XM5}"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc1XM4","-15764.4909436061552547993163084214242142967156599378386089445670588241603742693774557736931525864184266612363217749134858","(-5*SUSYc1XM1)/512 + SUSYc1XM3/32 + SUSYc1XM5/32 - (5*SUSYc1XM7)/4 + SUSYc2XM1/512 + (3*SUSYc1XM4*SUSYc2XM1)/32 + (SUSYc1XM6*SUSYc2XM1)/4 - (3*SUSYc1XM3*SUSYc2XM2)/32 + (SUSYc1XM5*SUSYc2XM2)/4 + (3*SUSYc1XM7*SUSYc2XM2)/2 + SUSYc2XM3/16 - (SUSYc1XM4*SUSYc2XM3)/4 + (SUSYc1XM6*SUSYc2XM3)/2 + (9*SUSYc1XM1*SUSYc2XM4)/32 - (SUSYc1XM3*SUSYc2XM4)/4 - (SUSYc1XM5*SUSYc2XM4)/2 - (21*SUSYc2XM5)/32 - (3*SUSYc1XM4*SUSYc2XM5)/2","{-5/512 + (9*SUSYc2XM4)/32, 1/32 - (3*SUSYc2XM2)/32 - SUSYc2XM4/4, (3*SUSYc2XM1)/32 - SUSYc2XM3/4 - (3*SUSYc2XM5)/2, 1/32 + SUSYc2XM2/4 - SUSYc2XM4/2, SUSYc2XM1/4 + SUSYc2XM3/2, -5/4 + (3*SUSYc2XM2)/2, 1/512 + (3*SUSYc1XM4)/32 + SUSYc1XM6/4, (-3*SUSYc1XM3)/32 + SUSYc1XM5/4 + (3*SUSYc1XM7)/2, 1/16 - SUSYc1XM4/4 + SUSYc1XM6/2, (9*SUSYc1XM1)/32 - SUSYc1XM3/4 - SUSYc1XM5/2, -21/32 - (3*SUSYc1XM4)/2}"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc1XM5","29922.5766493360022019247410232255669468586126904403701621805463838814039867236115202555026786396930505924117386123169167","-5/256 + (3*SUSYc1XM4)/16 - (SUSYc1XM1*SUSYc2XM1)/16 + (SUSYc1XM5*SUSYc2XM1)/2 + 2*SUSYc1XM7*SUSYc2XM1 + SUSYc2XM2/16 + SUSYc1XM6*SUSYc2XM2 + (SUSYc1XM1*SUSYc2XM3)/8 - (SUSYc1XM3*SUSYc2XM3)/2 + (7*SUSYc2XM4)/16 - SUSYc1XM4*SUSYc2XM4 + (5*SUSYc1XM1*SUSYc2XM5)/2 - 2*SUSYc1XM3*SUSYc2XM5","{-1/16*SUSYc2XM1 + SUSYc2XM3/8 + (5*SUSYc2XM5)/2, -1/2*SUSYc2XM3 - 2*SUSYc2XM5, 3/16 - SUSYc2XM4, SUSYc2XM1/2, SUSYc2XM2, 2*SUSYc2XM1, -1/16*SUSYc1XM1 + SUSYc1XM5/2 + 2*SUSYc1XM7, 1/16 + SUSYc1XM6, SUSYc1XM1/8 - SUSYc1XM3/2, 7/16 - SUSYc1XM4, (5*SUSYc1XM1)/2 - 2*SUSYc1XM3}"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc1XM6","-26104.8226094885446701385898318923467004535457165556918792783786978411086905587412925579921365258651473104193863187747209","(-5*SUSYc1XM1)/64 + (3*SUSYc1XM3)/16 + (5*SUSYc1XM5)/8 + (5*SUSYc1XM7)/2 - (3*SUSYc2XM1)/64 + (3*SUSYc1XM4*SUSYc2XM1)/8 + (3*SUSYc1XM6*SUSYc2XM1)/2 - (3*SUSYc1XM1*SUSYc2XM2)/16 - (3*SUSYc1XM3*SUSYc2XM2)/8 + (SUSYc1XM5*SUSYc2XM2)/2 + (7*SUSYc2XM3)/16 - (SUSYc1XM4*SUSYc2XM3)/2 + (5*SUSYc1XM1*SUSYc2XM4)/8 - (3*SUSYc1XM3*SUSYc2XM4)/2 + (35*SUSYc2XM5)/8","{-5/64 - (3*SUSYc2XM2)/16 + (5*SUSYc2XM4)/8, 3/16 - (3*SUSYc2XM2)/8 - (3*SUSYc2XM4)/2, (3*SUSYc2XM1)/8 - SUSYc2XM3/2, 5/8 + SUSYc2XM2/2, (3*SUSYc2XM1)/2, 5/2, -3/64 + (3*SUSYc1XM4)/8 + (3*SUSYc1XM6)/2, (-3*SUSYc1XM1)/16 - (3*SUSYc1XM3)/8 + SUSYc1XM5/2, 7/16 - SUSYc1XM4/2, (5*SUSYc1XM1)/8 - (3*SUSYc1XM3)/2, 35/8}"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc1XM7","10713.844768788946609859823832037695106968358380297360738440442807508441685466997611126272291578171175948264751453204684","-5/32 + (3*SUSYc1XM4)/4 + 2*SUSYc1XM6 - (3*SUSYc1XM1*SUSYc2XM1)/8 + SUSYc1XM5*SUSYc2XM1 - (SUSYc1XM1*SUSYc2XM3)/2 - SUSYc1XM3*SUSYc2XM3 + (7*SUSYc2XM4)/4 - 3*SUSYc1XM1*SUSYc2XM5","{(-3*SUSYc2XM1)/8 - SUSYc2XM3/2 - 3*SUSYc2XM5, -SUSYc2XM3, 3/4, SUSYc2XM1, 2, 0, (-3*SUSYc1XM1)/8 + SUSYc1XM5, 0, -1/2*SUSYc1XM1 - SUSYc1XM3, 7/4, -3*SUSYc1XM1}"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc2XM1","-335.1804724879590103877710307312335747566800896534290520285524033475605638522194577237260209380440713773883107745174089","(-5*SUSYc1XM1)/16 + SUSYc1XM3/2 + (3*SUSYc1XM5)/2 - (7*SUSYc2XM1)/16 + (SUSYc1XM4*SUSYc2XM1)/2 - SUSYc1XM1*SUSYc2XM2 - (SUSYc1XM3*SUSYc2XM2)/2 - (5*SUSYc1XM1*SUSYc2XM4)/2 - (7*SUSYc2XM5)/2","{-5/16 - SUSYc2XM2 - (5*SUSYc2XM4)/2, 1/2 - SUSYc2XM2/2, SUSYc2XM1/2, 3/2, 0, 0, -7/16 + SUSYc1XM4/2, -SUSYc1XM1 - SUSYc1XM3/2, 0, (-5*SUSYc1XM1)/2, -7/2}"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc2XM2","928.0624618976654185484696875665918216604000450382346840408289311591284731036982503871053102358811340717773918038362754","-5/8 + SUSYc1XM4 - SUSYc1XM1*SUSYc2XM1 - SUSYc2XM2 - 2*SUSYc1XM1*SUSYc2XM3 - 3*SUSYc2XM4","{-SUSYc2XM1 - 2*SUSYc2XM3, 0, 1, 0, 0, 0, -SUSYc1XM1, -1, -2*SUSYc1XM1, -3, 0}"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc2XM3","-1753.7798574799455337167950213731655745774148223437521476746339898796168477335452155688903071428233291751541667026207806","(-5*SUSYc1XM1)/8 + SUSYc1XM3/2 - (11*SUSYc2XM1)/8 - (3*SUSYc1XM1*SUSYc2XM2)/2 - (5*SUSYc2XM3)/2","{-5/8 - (3*SUSYc2XM2)/2, 1/2, 0, 0, 0, 0, -11/8, (-3*SUSYc1XM1)/2, -5/2, 0, 0}"
"{{1, 2, 3, 4, 5, 6}, {7, 8, 9, 10, 11}}",500,"SUSYc2XM4","1533.6830594539306822015903872400919463859889031360294523035978213464679178083883411714443001523442958565987863196920532","-5/4 - SUSYc1XM1*SUSYc2XM1 - 2*SUSYc2XM2","{-SUSYc2XM1, 0, 0, 0, 0, 0, -SUSYc1XM1, -2, 0, 0, 0}"
